timestamp,scenario,operating_state,product,station_a_suction_pressure_bar,station_a_discharge_pressure_bar,station_b_suction_pressure_bar,station_b_discharge_pressure_bar,station_c_receipt_pressure_bar,flow_in_m3h,flow_mid_m3h,flow_out_m3h,pump_1_speed_rpm,pump_1_power_kw,pump_1_status,pump_2_speed_rpm,pump_2_power_kw,pump_2_status,mainline_valve_position_pct,delivery_valve_position_pct,product_temperature_c,product_density_kgm3,product_viscosity_cp,pressure_drop_ab_bar,pressure_drop_bc_bar,flow_imbalance_m3h,leak_active,leak_alarm,pump_trip_active,valve_closure_active,sensor_fault_active
2026-01-01T00:01:26Z,large_leak,NORMAL,crude,7.911,68.389,65.853,64.227,61.786,1207.958,1206.511,1204.111,1486.24,185.98,1,0.0,0.0,0,100.09,91.86,34.045,859.712,11.9791,2.585,2.4,1.738,0,0,0,0,0
2026-01-01T00:01:27Z,large_leak,NORMAL,crude,7.843,68.282,65.704,64.222,61.945,1207.009,1206.28,1206.737,1487.31,182.5,1,0.0,0.0,0,100.08,92.17,34.049,860.276,12.024,2.57,2.363,1.708,0,0,0,0,0
2026-01-01T00:01:28Z,large_leak,NORMAL,crude,7.93,68.192,65.84,64.295,61.956,1205.568,1204.451,1205.59,1488.76,177.77,1,0.0,0.0,0,100.03,91.94,33.994,860.079,11.9835,2.557,2.328,1.677,0,0,0,0,0
2026-01-01T00:01:29Z,large_leak,NORMAL,crude,7.861,68.275,65.813,64.294,61.937,1205.04,1204.955,1205.638,1486.49,183.73,1,0.0,0.0,0,99.88,92.27,33.995,859.842,11.999,2.543,2.293,1.644,0,0,0,0,0
2026-01-01T00:01:30Z,large_leak,NORMAL,crude,7.851,68.404,65.933,64.282,62.06,1205.655,1205.348,1207.553,1488.81,179.55,1,0.0,0.0,0,100.23,92.12,34.038,859.868,11.995,2.531,2.26,1.611,0,0,0,0,0
2026-01-01T00:01:31Z,large_leak,NORMAL,crude,7.854,68.376,65.798,64.166,62.151,1206.963,1207.353,1204.797,1487.95,185.61,1,0.0,0.0,0,100.06,92.03,34.12,859.966,11.998,2.518,2.227,1.576,0,0,0,0,0
2026-01-01T00:01:32Z,large_leak,NORMAL,crude,7.955,68.276,65.76,64.235,62.171,1207.773,1206.808,1202.67,1488.91,185.85,1,0.0,0.0,0,99.99,92.0,34.044,860.073,12.012,2.507,2.196,1.54,0,0,0,0,0
2026-01-01T00:01:33Z,large_leak,NORMAL,crude,7.841,68.327,65.761,64.391,62.214,1206.495,1206.068,1202.367,1488.71,180.86,1,0.0,0.0,0,100.02,92.11,34.002,860.239,11.9963,2.496,2.166,1.504,0,0,0,0,0
2026-01-01T00:01:34Z,large_leak,NORMAL,crude,7.884,68.386,65.77,64.4,62.226,1208.562,1205.201,1204.576,1488.1,182.08,1,0.0,0.0,0,99.82,91.98,34.063,859.981,11.9663,2.485,2.136,1.466,0,0,0,0,0
2026-01-01T00:01:35Z,large_leak,NORMAL,crude,7.91,68.194,65.72,64.369,62.273,1207.114,1204.041,1205.019,1485.95,182.91,1,0.0,0.0,0,99.76,91.99,34.033,859.649,11.9766,2.474,2.107,1.428,0,0,0,0,0
2026-01-01T00:01:36Z,large_leak,NORMAL,crude,7.911,68.467,65.773,64.404,62.226,1204.315,1208.575,1206.55,1486.63,182.91,1,0.0,0.0,0,100.1,92.02,34.094,860.121,11.9024,2.465,2.08,1.389,0,0,0,0,0
2026-01-01T00:01:37Z,large_leak,NORMAL,crude,7.867,68.284,65.874,64.391,62.298,1204.799,1208.209,1206.479,1486.76,184.28,1,0.0,0.0,0,100.1,92.13,33.995,860.156,11.9738,2.455,2.053,1.349,0,0,0,0,0
2026-01-01T00:01:38Z,large_leak,NORMAL,crude,7.923,68.328,65.739,64.402,62.265,1206.375,1205.701,1204.736,1485.74,178.89,1,0.0,0.0,0,99.87,91.98,34.066,860.142,11.9777,2.446,2.027,1.308,0,0,0,0,0
2026-01-01T00:01:39Z,large_leak,NORMAL,crude,7.925,68.234,65.955,64.396,62.421,1207.926,1204.631,1206.953,1487.47,189.47,1,0.0,0.0,0,99.95,92.13,34.047,859.765,12.0325,2.437,2.002,1.266,0,0,0,0,0
2026-01-01T00:01:40Z,large_leak,NORMAL,crude,7.83,68.165,65.975,64.491,62.442,1206.315,1208.751,1206.843,1486.65,184.42,1,0.0,0.0,0,99.81,91.94,33.997,859.56,11.9562,2.429,1.977,1.223,0,0,0,0,0
2026-01-01T00:01:41Z,large_leak,NORMAL,crude,7.919,68.256,65.884,64.343,62.523,1206.793,1206.828,1205.421,1485.99,179.3,1,0.0,0.0,0,100.13,91.99,34.052,859.367,12.0247,2.421,1.953,1.18,0,0,0,0,0
2026-01-01T00:01:42Z,large_leak,NORMAL,crude,7.847,68.517,65.895,64.434,62.541,1205.218,1207.559,1204.497,1488.89,184.6,1,0.0,0.0,0,100.07,91.93,34.023,860.06,11.9302,2.413,1.93,1.136,0,0,0,0,0
2026-01-01T00:01:43Z,large_leak,NORMAL,crude,7.842,68.418,65.849,64.528,62.493,1207.377,1203.962,1206.576,1487.84,185.62,1,0.0,0.0,0,100.2,92.13,34.036,859.755,12.0308,2.405,1.908,1.092,0,0,0,0,0
