timestamp,scenario,operating_state,product,station_a_suction_pressure_bar,station_a_discharge_pressure_bar,station_b_suction_pressure_bar,station_b_discharge_pressure_bar,station_c_receipt_pressure_bar,flow_in_m3h,flow_mid_m3h,flow_out_m3h,pump_1_speed_rpm,pump_1_power_kw,pump_1_status,pump_2_speed_rpm,pump_2_power_kw,pump_2_status,mainline_valve_position_pct,delivery_valve_position_pct,product_temperature_c,product_density_kgm3,product_viscosity_cp,pressure_drop_ab_bar,pressure_drop_bc_bar,flow_imbalance_m3h,leak_active,leak_alarm,pump_trip_active,valve_closure_active,sensor_fault_active
2026-01-01T00:00:10Z,small_leak,NORMAL,crude,7.587,68.003,55.559,54.253,41.599,1201.021,1198.761,1202.058,1480.69,183.19,1,0.0,0.0,0,100.19,92.06,34.009,860.431,12.0072,12.37,12.653,0.118,0,0,0,0,0
2026-01-01T00:00:11Z,small_leak,NORMAL,crude,7.522,68.017,56.197,54.682,42.351,1202.322,1199.106,1196.916,1481.04,181.79,1,0.0,0.0,0,99.91,92.09,34.019,859.801,12.0155,11.915,12.354,0.146,0,0,0,0,0
2026-01-01T00:00:12Z,small_leak,NORMAL,crude,7.532,67.892,56.561,55.103,43.0,1201.149,1200.916,1198.991,1481.27,184.16,1,0.0,0.0,0,99.89,92.04,34.0,860.453,11.944,11.481,12.062,0.177,0,0,0,0,0
2026-01-01T00:00:13Z,small_leak,NORMAL,crude,7.573,67.988,56.939,55.653,43.744,1204.284,1199.253,1200.671,1480.31,179.06,1,0.0,0.0,0,100.01,91.97,34.006,859.579,12.06,11.066,11.775,0.211,0,0,0,0,0
2026-01-01T00:00:14Z,small_leak,NORMAL,crude,7.544,68.154,57.274,55.935,44.61,1198.731,1197.369,1199.066,1481.58,183.23,1,0.0,0.0,0,100.19,91.97,33.952,859.913,12.0371,10.67,11.495,0.247,0,0,0,0,0
2026-01-01T00:00:15Z,small_leak,NORMAL,crude,7.575,67.861,57.723,56.39,45.2,1201.359,1200.632,1197.83,1480.11,181.3,1,0.0,0.0,0,100.08,92.06,33.986,859.77,11.9765,10.292,11.22,0.286,0,0,0,0,0
2026-01-01T00:00:16Z,small_leak,NORMAL,crude,7.516,68.072,57.927,56.629,45.729,1203.142,1200.22,1201.878,1480.77,178.95,1,0.0,0.0,0,99.9,92.15,34.03,860.097,12.0997,9.932,10.951,0.326,0,0,0,0,0
2026-01-01T00:00:17Z,small_leak,NORMAL,crude,7.567,68.073,58.458,56.982,46.448,1203.172,1197.591,1199.371,1481.88,183.55,1,0.0,0.0,0,99.8,91.77,33.943,859.986,11.9967,9.587,10.688,0.369,0,0,0,0,0
2026-01-01T00:00:18Z,small_leak,NORMAL,crude,7.589,67.965,58.683,57.185,46.916,1201.188,1201.918,1201.532,1481.27,185.26,1,0.0,0.0,0,99.98,91.93,33.985,859.883,11.9348,9.258,10.431,0.414,0,0,0,0,0
2026-01-01T00:00:19Z,small_leak,NORMAL,crude,7.587,68.05,59.061,57.592,47.484,1203.678,1200.222,1199.214,1480.91,181.03,1,0.0,0.0,0,99.81,91.99,34.003,860.369,12.0281,8.944,10.18,0.46,0,0,0,0,0
2026-01-01T00:00:20Z,small_leak,NORMAL,crude,7.629,67.976,59.436,57.863,48.027,1201.41,1198.799,1203.747,1482.44,175.55,1,0.0,0.0,0,100.08,91.96,34.001,860.093,12.0114,8.644,9.934,0.508,0,0,0,0,0
2026-01-01T00:00:21Z,small_leak,NORMAL,crude,7.513,67.944,59.734,58.322,48.651,1203.975,1196.506,1201.557,1479.59,186.11,1,0.0,0.0,0,100.04,91.89,34.061,860.129,11.943,8.357,9.694,0.557,0,0,0,0,0
2026-01-01T00:00:22Z,small_leak,NORMAL,crude,7.613,67.983,59.965,58.473,49.128,1198.242,1200.807,1203.463,1481.03,181.93,1,0.0,0.0,0,100.03,91.93,34.021,860.019,11.9714,8.084,9.46,0.607,0,0,0,0,0
2026-01-01T00:00:23Z,small_leak,NORMAL,crude,7.678,68.108,60.211,58.724,49.491,1203.098,1200.005,1201.051,1481.93,183.16,1,0.0,0.0,0,99.98,92.08,33.996,860.166,12.0198,7.823,9.231,0.658,0,0,0,0,0
2026-01-01T00:00:24Z,small_leak,NORMAL,crude,7.61,67.981,60.41,58.968,49.954,1202.522,1200.219,1203.08,1485.03,181.41,1,0.0,0.0,0,99.77,91.96,33.999,859.702,11.9921,7.574,9.007,0.709,0,0,0,0,0
2026-01-01T00:00:25Z,small_leak,NORMAL,crude,7.633,68.017,60.664,59.207,50.578,1200.76,1198.847,1199.615,1483.57,179.3,1,0.0,0.0,0,100.07,92.07,34.024,860.28,11.9831,7.336,8.789,0.761,0,0,0,0,0
2026-01-01T00:00:26Z,small_leak,NORMAL,crude,7.674,67.995,60.922,59.574,50.963,1201.137,1198.235,1201.331,1481.81,178.6,1,0.0,0.0,0,99.9,92.02,33.938,860.072,12.0048,7.108,8.576,0.814,0,0,0,0,0
2026-01-01T00:00:27Z,small_leak,NORMAL,crude,7.612,68.146,61.214,59.668,51.301,1202.473,1197.693,1199.757,1481.95,181.61,1,0.0,0.0,0,100.03,92.0,34.036,860.046,11.9901,6.891,8.369,0.866,0,0,0,0,0
2026-01-01T00:00:28Z,small_leak,NORMAL,crude,7.594,68.125,61.42,60.022,51.709,1201.36,1200.361,1200.236,1482.85,176.28,1,0.0,0.0,0,100.12,92.07,34.036,860.45,11.9899,6.684,8.166,0.918,0,0,0,0,0
2026-01-01T00:00:29Z,small_leak,NORMAL,crude,7.648,68.073,61.722,60.0,52.181,1198.758,1195.867,1196.797,1481.32,184.65,1,0.0,0.0,0,99.87,91.98,33.967,860.122,11.9664,6.486,7.969,0.971,0,0,0,0,0
2026-01-01T00:00:30Z,small_leak,NORMAL,crude,7.709,67.998,61.726,60.322,52.538,1204.064,1200.78,1198.303,1482.44,179.74,1,0.0,0.0,0,100.11,92.04,33.998,860.174,11.9836,6.298,7.777,1.022,0,0,0,0,0
2026-01-01T00:00:31Z,small_leak,NORMAL,crude,7.657,68.097,62.072,60.49,52.887,1199.713,1201.849,1199.464,1483.67,175.78,1,0.0,0.0,0,100.16,91.87,33.979,860.212,11.9593,6.117,7.589,1.074,0,0,0,0,0
2026-01-01T00:00:32Z,small_leak,NORMAL,crude,7.666,68.094,62.073,60.767,53.357,1198.144,1198.06,1202.024,1481.83,180.34,1,0.0,0.0,0,100.02,92.07,33.995,860.019,11.976,5.945,7.406,1.124,0,0,0,0,0
2026-01-01T00:00:33Z,small_leak,NORMAL,crude,7.728,68.053,62.336,60.806,53.62,1201.489,1200.432,1198.793,1484.48,185.77,1,0.0,0.0,0,100.04,92.07,34.027,860.186,12.0084,5.781,7.228,1.175,0,0,0,0,0
2026-01-01T00:00:34Z,small_leak,NORMAL,crude,7.692,68.167,62.479,60.934,53.949,1198.493,1200.772,1201.413,1485.15,182.0,1,0.0,0.0,0,100.14,92.0,33.972,859.718,11.9702,5.624,7.055,1.224,0,0,0,0,0
2026-01-01T00:00:35Z,small_leak,NORMAL,crude,7.635,68.154,62.615,61.196,54.275,1203.873,1202.752,1199.56,1483.47,179.97,1,0.0,0.0,0,99.76,92.07,34.038,859.999,11.9844,5.474,6.886,1.272,0,0,0,0,0
2026-01-01T00:00:36Z,small_leak,NORMAL,crude,7.74,67.921,62.791,61.314,54.548,1204.601,1202.653,1200.307,1483.83,180.43,1,0.0,0.0,0,99.92,91.87,34.044,860.206,12.0231,5.331,6.721,1.319,0,0,0,0,0
2026-01-01T00:00:37Z,small_leak,NORMAL,crude,7.66,68.281,63.059,61.458,54.829,1200.639,1201.724,1199.19,1484.03,184.88,1,0.0,0.0,0,99.77,92.2,34.05,859.753,11.9567,5.194,6.561,1.366,0,0,0,0,0
2026-01-01T00:00:38Z,small_leak,NORMAL,crude,7.699,68.037,63.038,61.399,55.161,1205.548,1199.028,1200.401,1482.41,183.55,1,0.0,0.0,0,99.97,92.19,34.009,859.926,12.0156,5.063,6.405,1.41,0,0,0,0,0
2026-01-01T00:00:39Z,small_leak,NORMAL,crude,7.696,68.018,63.208,61.697,55.465,1203.083,1200.187,1201.712,1486.41,178.33,1,0.0,0.0,0,100.26,91.98,33.98,860.485,12.0037,4.939,6.253,1.454,0,0,0,0,0
2026-01-01T00:00:40Z,small_leak,NORMAL,crude,7.778,68.196,63.194,61.841,55.695,1200.097,1197.987,1201.199,1485.17,182.85,1,0.0,0.0,0,99.95,91.92,33.974,859.889,11.968,4.82,6.106,1.497,0,0,0,0,0
2026-01-01T00:00:41Z,small_leak,NORMAL,crude,7.721,68.135,63.368,61.934,55.943,1202.609,1202.161,1201.4,1485.15,176.74,1,0.0,0.0,0,99.94,92.03,34.023,859.68,12.0037,4.706,5.962,1.537,0,0,0,0,0
2026-01-01T00:00:42Z,small_leak,NORMAL,crude,7.784,68.128,63.538,62.095,56.256,1203.936,1201.452,1201.419,1483.77,181.21,1,0.0,0.0,0,100.19,91.98,33.999,859.902,12.0225,4.598,5.822,1.577,0,0,0,0,0
2026-01-01T00:00:43Z,small_leak,NORMAL,crude,7.708,68.221,63.588,62.098,56.498,1203.062,1201.933,1203.125,1484.34,183.07,1,0.0,0.0,0,99.86,92.13,34.023,860.107,12.0045,4.494,5.686,1.615,0,0,0,0,0
2026-01-01T00:00:44Z,small_leak,NORMAL,crude,7.717,68.127,63.793,62.275,56.729,1200.485,1201.8,1200.036,1483.66,181.29,1,0.0,0.0,0,99.72,92.07,34.03,859.989,11.969,4.395,5.554,1.651,0,0,0,0,0
2026-01-01T00:00:45Z,small_leak,NORMAL,crude,7.716,68.147,63.689,62.388,56.99,1202.476,1200.662,1201.679,1485.5,185.06,1,0.0,0.0,0,100.0,91.93,33.99,860.036,12.0454,4.3,5.426,1.686,0,0,0,0,0
2026-01-01T00:00:46Z,small_leak,NORMAL,crude,7.747,68.08,63.893,62.324,57.19,1200.692,1199.411,1197.866,1483.86,183.5,1,0.0,0.0,0,99.8,91.83,34.01,859.932,12.0117,4.21,5.301,1.719,0,0,0,0,0
2026-01-01T00:00:47Z,small_leak,NORMAL,crude,7.795,68.17,63.955,62.553,57.412,1202.197,1199.125,1203.481,1484.82,180.59,1,0.0,0.0,0,100.0,92.1,34.012,859.933,12.0191,4.124,5.179,1.751,0,0,0,0,0
2026-01-01T00:00:48Z,small_leak,NORMAL,crude,7.857,68.287,64.181,62.57,57.813,1201.193,1201.125,1200.31,1487.38,183.1,1,0.0,0.0,0,99.79,92.03,34.021,859.936,11.962,4.042,5.061,1.781,0,0,0,0,0
2026-01-01T00:00:49Z,small_leak,NORMAL,crude,7.748,68.146,64.22,62.696,57.83,1201.745,1198.761,1200.315,1487.16,180.14,1,0.0,0.0,0,100.35,92.05,33.97,859.833,12.0058,3.963,4.946,1.809,0,0,0,0,0
2026-01-01T00:00:50Z,small_leak,NORMAL,crude,7.736,68.377,64.23,62.86,58.065,1203.361,1200.169,1201.23,1486.09,184.5,1,0.0,0.0,0,100.01,91.86,34.006,859.865,11.933,3.888,4.835,1.835,0,0,0,0,0
2026-01-01T00:00:51Z,small_leak,NORMAL,crude,7.76,68.078,64.417,63.025,58.274,1202.628,1201.205,1203.039,1487.04,180.64,1,0.0,0.0,0,99.98,92.22,34.002,859.903,12.002,3.816,4.726,1.86,0,0,0,0,0
2026-01-01T00:00:52Z,small_leak,NORMAL,crude,7.817,68.116,64.433,62.881,58.325,1207.139,1203.467,1201.711,1484.75,180.98,1,0.0,0.0,0,100.16,91.94,34.049,859.725,11.9896,3.748,4.621,1.883,0,0,0,0,0
2026-01-01T00:00:53Z,small_leak,NORMAL,crude,7.868,68.042,64.604,62.903,58.509,1203.551,1203.702,1196.279,1483.67,180.23,1,0.0,0.0,0,100.01,91.91,33.999,859.763,11.9862,3.682,4.518,1.904,0,0,0,0,0
2026-01-01T00:00:54Z,small_leak,NORMAL,crude,7.77,68.228,64.63,63.2,58.642,1203.388,1202.391,1201.507,1486.01,177.26,1,0.0,0.0,0,100.06,91.91,33.977,859.682,12.033,3.62,4.419,1.923,0,0,0,0,0
2026-01-01T00:00:55Z,small_leak,NORMAL,crude,7.803,68.306,64.673,63.045,58.777,1205.423,1201.015,1200.156,1485.96,181.43,1,0.0,0.0,0,99.85,91.97,33.992,859.482,12.0132,3.56,4.322,1.941,0,0,0,0,0
2026-01-01T00:00:56Z,small_leak,NORMAL,crude,7.781,68.323,64.636,63.116,59.069,1201.303,1201.336,1203.275,1485.87,177.01,1,0.0,0.0,0,100.03,91.98,34.045,860.118,12.0892,3.503,4.229,1.957,0,0,0,0,0
2026-01-01T00:00:57Z,small_leak,NORMAL,crude,7.752,68.222,64.701,63.366,59.197,1205.61,1201.171,1200.941,1483.93,187.12,1,0.0,0.0,0,100.08,91.97,34.035,860.15,12.0273,3.448,4.138,1.971,0,0,0,0,0
2026-01-01T00:00:58Z,small_leak,NORMAL,crude,7.758,68.172,64.847,63.367,59.351,1202.532,1202.888,1206.334,1487.28,184.62,1,0.0,0.0,0,100.0,92.08,34.061,860.021,12.0347,3.396,4.049,1.983,0,0,0,0,0
2026-01-01T00:00:59Z,small_leak,NORMAL,crude,7.792,68.281,64.951,63.344,59.499,1203.225,1201.298,1202.445,1488.86,182.95,1,0.0,0.0,0,100.14,91.93,34.009,859.765,11.9808,3.346,3.963,1.993,0,0,0,0,0
2026-01-01T00:01:00Z,small_leak,NORMAL,crude,7.865,68.236,65.042,63.435,59.557,1206.831,1201.67,1199.795,1488.19,183.28,1,0.0,0.0,0,99.68,92.0,33.995,860.349,11.976,3.299,3.88,2.002,0,0,0,0,0
2026-01-01T00:01:01Z,small_leak,NORMAL,crude,7.812,68.171,64.917,63.45,59.614,1202.767,1200.035,1199.92,1484.84,180.49,1,0.0,0.0,0,99.9,91.88,34.022,859.99,11.9848,3.253,3.799,2.009,0,0,0,0,0
2026-01-01T00:01:02Z,small_leak,NORMAL,crude,7.821,68.376,65.056,63.58,59.671,1203.536,1199.108,1201.931,1487.24,180.05,1,0.0,0.0,0,100.08,91.9,34.025,859.689,11.9898,3.21,3.72,2.014,0,0,0,0,0
2026-01-01T00:01:03Z,small_leak,NORMAL,crude,7.86,68.296,65.076,63.728,59.924,1203.988,1198.138,1205.967,1486.42,178.55,1,0.0,0.0,0,100.2,92.12,34.011,859.713,12.0102,3.168,3.644,2.018,0,0,0,0,0
2026-01-01T00:01:04Z,small_leak,NORMAL,crude,7.822,68.164,65.202,63.487,60.1,1205.713,1206.886,1203.452,1484.47,179.59,1,0.0,0.0,0,100.01,92.04,34.038,859.608,11.9876,3.129,3.57,2.019,0,0,0,0,0
2026-01-01T00:01:05Z,small_leak,NORMAL,crude,7.889,68.386,65.302,63.651,60.246,1208.051,1205.439,1204.254,1488.0,179.74,1,0.0,0.0,0,99.78,92.1,33.998,859.994,11.9801,3.091,3.498,2.019,0,0,0,0,0
2026-01-01T00:01:06Z,small_leak,NORMAL,crude,7.838,68.286,65.141,63.724,60.305,1204.914,1202.033,1204.451,1489.33,180.32,1,0.0,0.0,0,100.19,92.09,33.929,859.848,11.9783,3.054,3.428,2.018,0,0,0,0,0
2026-01-01T00:01:07Z,small_leak,NORMAL,crude,7.888,68.286,65.285,63.802,60.343,1203.79,1201.258,1202.812,1487.0,182.65,1,0.0,0.0,0,99.89,92.09,34.036,860.309,12.0187,3.02,3.361,2.014,0,0,0,0,0
2026-01-01T00:01:08Z,small_leak,NORMAL,crude,7.868,68.329,65.331,63.749,60.577,1208.306,1207.106,1203.266,1487.59,183.39,1,0.0,0.0,0,100.0,92.06,34.006,859.961,12.05,2.987,3.295,2.01,0,0,0,0,0
2026-01-01T00:01:09Z,small_leak,NORMAL,crude,7.87,68.285,65.386,63.841,60.616,1205.175,1201.437,1203.23,1485.9,182.79,1,0.0,0.0,0,99.82,92.09,34.032,860.056,11.9942,2.955,3.231,2.003,0,0,0,0,0
2026-01-01T00:01:10Z,small_leak,NORMAL,crude,7.883,68.126,65.282,63.854,60.715,1205.221,1201.912,1203.609,1486.77,178.96,1,0.0,0.0,0,100.05,91.98,34.046,860.133,12.0191,2.925,3.17,1.995,0,0,0,0,0
2026-01-01T00:01:11Z,small_leak,NORMAL,crude,7.881,68.22,65.326,63.794,60.96,1203.494,1203.429,1202.803,1487.03,180.42,1,0.0,0.0,0,99.72,91.9,33.968,859.975,11.9765,2.896,3.11,1.985,0,0,0,0,0
2026-01-01T00:01:12Z,small_leak,NORMAL,crude,7.844,68.309,65.382,63.993,60.853,1205.913,1201.506,1204.717,1486.93,183.41,1,0.0,0.0,0,100.05,91.98,34.017,859.923,12.0373,2.868,3.052,1.974,0,0,0,0,0
2026-01-01T00:01:13Z,small_leak,NORMAL,crude,7.911,68.333,65.371,63.881,60.923,1205.136,1204.782,1202.002,1488.88,182.2,1,0.0,0.0,0,99.7,91.95,33.933,859.85,11.9804,2.842,2.995,1.961,0,0,0,0,0
2026-01-01T00:01:14Z,small_leak,NORMAL,crude,7.851,68.272,65.455,63.945,61.136,1207.831,1202.004,1205.954,1485.56,179.76,1,0.0,0.0,0,100.23,91.78,34.028,859.749,11.9925,2.816,2.94,1.947,0,0,0,0,0
2026-01-01T00:01:15Z,small_leak,NORMAL,crude,7.87,68.438,65.453,64.009,61.164,1205.255,1202.662,1203.671,1487.66,184.86,1,0.0,0.0,0,99.86,91.96,34.021,859.967,11.9911,2.792,2.887,1.931,0,0,0,0,0
2026-01-01T00:01:16Z,small_leak,NORMAL,crude,7.879,68.249,65.48,64.071,61.139,1207.869,1204.614,1201.559,1487.92,182.72,1,0.0,0.0,0,100.11,92.12,34.0,859.858,11.9784,2.769,2.836,1.914,0,0,0,0,0
2026-01-01T00:01:17Z,small_leak,NORMAL,crude,7.842,68.249,65.582,64.067,61.25,1204.503,1204.93,1203.033,1486.37,181.77,1,0.0,0.0,0,99.96,91.89,34.036,860.169,11.9978,2.746,2.786,1.895,0,0,0,0,0
2026-01-01T00:01:18Z,small_leak,NORMAL,crude,7.888,68.354,65.584,64.152,61.452,1206.034,1205.175,1205.587,1487.24,178.85,1,0.0,0.0,0,100.14,91.84,34.066,860.174,12.0021,2.725,2.738,1.875,0,0,0,0,0
2026-01-01T00:01:19Z,small_leak,NORMAL,crude,7.886,68.454,65.543,64.032,61.386,1205.474,1202.649,1204.369,1487.84,179.79,1,0.0,0.0,0,100.24,91.86,33.974,860.075,11.9901,2.705,2.691,1.854,0,0,0,0,0
2026-01-01T00:01:20Z,small_leak,NORMAL,crude,7.901,68.268,65.559,64.09,61.449,1206.944,1203.674,1205.538,1488.4,185.36,1,0.0,0.0,0,100.14,92.08,34.036,859.897,11.9884,2.685,2.645,1.831,0,0,0,0,0
2026-01-01T00:01:21Z,small_leak,NORMAL,crude,7.813,68.343,65.606,64.184,61.587,1203.616,1202.789,1203.614,1487.09,182.75,1,0.0,0.0,0,99.83,92.0,33.962,859.569,12.0177,2.667,2.601,1.807,0,0,0,0,0
2026-01-01T00:01:22Z,small_leak,NORMAL,crude,7.834,68.277,65.574,64.078,61.594,1205.361,1206.456,1205.127,1487.42,184.52,1,0.0,0.0,0,100.17,92.04,34.001,860.204,12.0491,2.649,2.558,1.782,0,0,0,0,0
2026-01-01T00:01:23Z,small_leak,NORMAL,crude,7.914,68.466,65.758,64.255,61.614,1204.141,1204.672,1201.386,1487.03,184.86,1,0.0,0.0,0,99.9,92.05,33.973,859.901,12.0267,2.632,2.517,1.755,0,0,0,0,0
2026-01-01T00:01:24Z,small_leak,NORMAL,crude,7.896,68.35,65.831,64.305,61.685,1208.562,1203.725,1204.431,1487.77,185.48,1,0.0,0.0,0,99.83,92.05,34.029,860.162,11.9896,2.615,2.477,1.727,0,0,0,0,0
2026-01-01T00:01:25Z,small_leak,NORMAL,crude,7.928,68.272,65.81,64.257,61.71,1206.965,1205.225,1203.893,1486.87,181.54,1,0.0,0.0,0,99.78,92.17,33.98,859.868,12.0302,2.6,2.438,1.698,0,0,0,0,0
2026-01-01T00:01:26Z,small_leak,NORMAL,crude,7.911,68.389,65.852,64.227,61.786,1207.79,1206.404,1204.014,1486.24,185.98,1,0.0,0.0,0,100.09,91.86,34.038,859.712,11.9813,2.585,2.4,1.668,0,0,0,0,0
2026-01-01T00:01:27Z,small_leak,NORMAL,crude,7.843,68.282,65.704,64.222,61.945,1206.837,1206.169,1206.637,1487.31,182.5,1,0.0,0.0,0,100.08,92.17,34.042,860.276,12.0262,2.57,2.363,1.636,0,0,0,0,0
2026-01-01T00:01:28Z,small_leak,NORMAL,crude,7.93,68.192,65.84,64.295,61.956,1205.392,1204.337,1205.487,1488.76,177.77,1,0.0,0.0,0,100.03,91.94,33.986,860.079,11.9857,2.556,2.328,1.604,0,0,0,0,0
2026-01-01T00:01:29Z,small_leak,NORMAL,crude,7.861,68.274,65.812,64.294,61.936,1204.859,1204.838,1205.532,1486.49,183.73,1,0.0,0.0,0,99.88,92.27,33.987,859.842,12.0013,2.543,2.293,1.57,0,0,0,0,0
2026-01-01T00:01:30Z,small_leak,NORMAL,crude,7.851,68.404,65.933,64.282,62.06,1205.471,1205.228,1207.444,1488.81,179.55,1,0.0,0.0,0,100.23,92.12,34.03,859.868,11.9973,2.531,2.26,1.535,0,0,0,0,0
2026-01-01T00:01:31Z,small_leak,NORMAL,crude,7.854,68.376,65.798,64.166,62.151,1206.774,1207.229,1204.684,1487.95,185.61,1,0.0,0.0,0,100.06,92.03,34.112,859.966,12.0003,2.518,2.227,1.5,0,0,0,0,0
2026-01-01T00:01:32Z,small_leak,NORMAL,crude,7.955,68.275,65.76,64.235,62.171,1207.58,1206.681,1202.554,1488.91,185.85,1,0.0,0.0,0,99.99,92.0,34.036,860.073,12.0144,2.507,2.196,1.463,0,0,0,0,0
2026-01-01T00:01:33Z,small_leak,NORMAL,crude,7.841,68.327,65.76,64.391,62.213,1206.297,1205.937,1202.248,1488.71,180.86,1,0.0,0.0,0,100.02,92.11,33.994,860.239,11.9988,2.495,2.166,1.425,0,0,0,0,0
2026-01-01T00:01:34Z,small_leak,NORMAL,crude,7.884,68.386,65.77,64.4,62.226,1208.36,1205.067,1204.454,1488.1,182.08,1,0.0,0.0,0,99.82,91.98,34.055,859.981,11.9689,2.485,2.136,1.387,0,0,0,0,0
2026-01-01T00:01:35Z,small_leak,NORMAL,crude,7.91,68.194,65.719,64.369,62.273,1206.908,1203.903,1204.893,1485.95,182.91,1,0.0,0.0,0,99.76,91.99,34.025,859.649,11.9792,2.474,2.107,1.347,0,0,0,0,0
2026-01-01T00:01:36Z,small_leak,NORMAL,crude,7.911,68.467,65.773,64.404,62.226,1204.104,1208.434,1206.421,1486.63,182.91,1,0.0,0.0,0,100.1,92.02,34.085,860.121,11.905,2.464,2.08,1.307,0,0,0,0,0
2026-01-01T00:01:37Z,small_leak,NORMAL,crude,7.867,68.284,65.874,64.391,62.298,1204.584,1208.064,1206.346,1486.76,184.29,1,0.0,0.0,0,100.1,92.13,33.986,860.156,11.9764,2.455,2.053,1.266,0,0,0,0,0
2026-01-01T00:01:38Z,small_leak,NORMAL,crude,7.923,68.328,65.738,64.401,62.265,1206.155,1205.552,1204.6,1485.74,178.9,1,0.0,0.0,0,99.87,91.98,34.057,860.142,11.9804,2.446,2.027,1.224,0,0,0,0,0
2026-01-01T00:01:39Z,small_leak,NORMAL,crude,7.925,68.234,65.954,64.396,62.42,1207.701,1204.478,1206.813,1487.47,189.47,1,0.0,0.0,0,99.95,92.13,34.038,859.765,12.0353,2.437,2.002,1.181,0,0,0,0,0
2026-01-01T00:01:40Z,small_leak,NORMAL,crude,7.83,68.165,65.974,64.491,62.442,1206.086,1208.595,1206.7,1486.65,184.43,1,0.0,0.0,0,99.81,91.94,33.987,859.56,11.959,2.429,1.977,1.137,0,0,0,0,0
2026-01-01T00:01:41Z,small_leak,NORMAL,crude,7.919,68.255,65.884,64.343,62.522,1206.559,1206.668,1205.274,1485.99,179.3,1,0.0,0.0,0,100.13,91.99,34.042,859.367,12.0276,2.421,1.953,1.093,0,0,0,0,0
2026-01-01T00:01:42Z,small_leak,NORMAL,crude,7.847,68.517,65.894,64.433,62.54,1204.979,1207.394,1204.346,1488.89,184.6,1,0.0,0.0,0,100.07,91.93,34.013,860.06,11.9332,2.413,1.93,1.048,0,0,0,0,0
2026-01-01T00:01:43Z,small_leak,NORMAL,crude,7.842,68.417,65.848,64.528,62.492,1207.134,1203.794,1206.421,1487.84,185.62,1,0.0,0.0,0,100.2,92.13,34.026,859.755,12.0338,2.405,1.908,1.002,0,0,0,0,0
