timestamp,scenario,operating_state,compressor_rpm,suction_pressure_bar,discharge_pressure_bar,delivery_pressure_bar,flow_in_mmscmd,flow_out_mmscmd,gas_temperature_c,wobbe_index,hydrate_risk_pct,compressor_trip_alarm,leak_alarm,hydrate_alarm,choke_alarm
2026-01-01T00:00:16Z,leak,NORMAL,8522.3,39.74,89.98,80.17,15.17,14.83,25.12,50.03,0,0,0,0,0
2026-01-01T00:00:17Z,leak,NORMAL,8524.8,40.14,90.07,79.75,14.88,15.02,25.0,50.1,0,0,0,0,0
2026-01-01T00:00:18Z,leak,NORMAL,8504.2,40.06,89.27,79.81,15.03,15.08,25.17,50.0,0,0,0,0,0
2026-01-01T00:00:19Z,leak,NORMAL,8500.0,40.09,90.32,80.26,14.93,15.11,25.03,50.03,0,0,0,0,0
2026-01-01T00:00:20Z,leak,NORMAL,8524.8,40.12,90.21,81.09,15.02,14.97,25.04,50.07,0,0,0,0,0
2026-01-01T00:00:21Z,leak,NORMAL,8514.1,40.1,90.67,79.76,14.83,15.03,25.05,49.97,0,0,0,0,0
2026-01-01T00:00:22Z,leak,NORMAL,8522.5,40.12,89.58,80.28,14.98,14.85,25.07,50.0,0,0,0,0,0
2026-01-01T00:00:23Z,leak,NORMAL,8507.3,40.1,90.33,79.73,15.04,15.1,24.96,50.02,0,0,0,0,0
2026-01-01T00:00:24Z,leak,NORMAL,8515.6,40.45,89.17,80.37,14.97,14.99,25.22,50.0,0,0,0,0,0
2026-01-01T00:00:25Z,leak,NORMAL,8538.9,39.91,90.28,79.78,14.93,15.01,25.01,50.01,0,0,0,0,0
2026-01-01T00:00:26Z,leak,NORMAL,8496.4,40.4,90.03,80.9,14.9,15.03,25.36,49.96,0,0,0,0,0
2026-01-01T00:00:27Z,leak,NORMAL,8503.4,39.89,90.36,80.38,15.13,14.97,24.88,49.98,0,0,0,0,0
2026-01-01T00:00:28Z,leak,NORMAL,8531.7,40.09,89.15,80.02,15.14,15.21,25.1,50.02,0,0,0,0,0
2026-01-01T00:00:29Z,leak,NORMAL,8507.8,39.83,90.16,80.29,15.06,14.95,24.93,49.96,0,0,0,0,0
2026-01-01T00:00:30Z,leak,NORMAL,8509.6,40.13,88.99,79.88,15.04,15.15,25.06,50.05,0,0,0,0,0
2026-01-01T00:00:31Z,leak,NORMAL,8518.1,39.85,89.82,80.81,15.1,15.05,25.39,50.0,0,0,0,0,0
2026-01-01T00:00:32Z,leak,NORMAL,8529.2,40.06,90.05,81.21,15.15,14.86,25.02,50.02,0,0,0,0,0
2026-01-01T00:00:33Z,leak,NORMAL,8531.8,39.73,89.05,79.1,14.99,14.99,25.1,49.96,0,0,0,0,0
2026-01-01T00:00:34Z,leak,NORMAL,8512.7,39.6,90.35,80.25,15.1,15.08,25.05,50.07,0,0,0,0,0
2026-01-01T00:00:35Z,leak,NORMAL,8524.5,39.87,89.93,79.77,14.78,15.02,25.09,49.98,0,0,0,0,0
2026-01-01T00:00:36Z,leak,NORMAL,8519.6,40.07,91.06,80.09,14.95,14.94,25.06,49.94,0,0,0,0,0
2026-01-01T00:00:37Z,leak,NORMAL,8526.5,40.01,91.13,80.55,15.1,14.93,25.14,49.94,0,0,0,0,0
2026-01-01T00:00:38Z,leak,NORMAL,8531.8,40.08,89.84,81.08,15.06,14.81,25.13,49.98,0,0,0,0,0
2026-01-01T00:00:39Z,leak,NORMAL,8529.6,40.09,90.42,79.07,14.88,15.08,25.21,50.1,0,0,0,0,0
2026-01-01T00:00:40Z,leak,NORMAL,8548.6,39.59,90.62,79.13,15.16,15.03,24.97,50.1,0,0,0,0,0
2026-01-01T00:00:41Z,leak,NORMAL,8537.9,39.62,90.39,79.73,15.01,14.95,25.23,49.93,0,0,0,0,0
2026-01-01T00:00:42Z,leak,NORMAL,8535.6,40.36,89.84,80.21,15.02,14.93,25.16,50.0,0,0,0,0,0
2026-01-01T00:00:43Z,leak,NORMAL,8523.9,40.35,90.66,80.03,14.94,14.92,25.22,49.99,0,0,0,0,0
2026-01-01T00:00:44Z,leak,NORMAL,8538.8,39.96,90.58,80.06,15.08,14.98,25.18,50.03,0,0,0,0,0
2026-01-01T00:00:45Z,leak,NORMAL,8534.0,39.83,89.82,79.75,14.9,15.09,25.1,50.08,0,0,0,0,0
2026-01-01T00:00:46Z,leak,NORMAL,8558.9,40.0,89.52,79.94,14.99,14.85,25.08,50.01,0,0,0,0,0
2026-01-01T00:00:47Z,leak,NORMAL,8532.4,39.85,89.93,81.03,14.98,14.92,25.08,50.05,0,0,0,0,0
2026-01-01T00:00:48Z,leak,NORMAL,8531.1,40.1,90.68,80.52,15.14,14.94,25.23,49.96,0,0,0,0,0
2026-01-01T00:00:49Z,leak,NORMAL,8534.9,40.24,90.74,80.15,14.88,15.06,25.06,49.95,0,0,0,0,0
2026-01-01T00:00:50Z,leak,NORMAL,8533.3,40.05,89.27,80.34,15.02,14.94,25.23,50.03,0,0,0,0,0
2026-01-01T00:00:51Z,leak,NORMAL,8534.6,39.87,90.69,79.41,14.97,14.94,25.14,50.01,0,0,0,0,0
2026-01-01T00:00:52Z,leak,NORMAL,8541.9,40.23,90.47,80.01,14.88,15.07,25.19,50.07,0,0,0,0,0
2026-01-01T00:00:53Z,leak,NORMAL,8535.0,40.01,90.33,80.13,15.0,14.83,25.22,50.03,0,0,0,0,0
2026-01-01T00:00:54Z,leak,NORMAL,8554.7,40.45,90.21,80.17,15.0,15.19,24.97,50.02,0,0,0,0,0
2026-01-01T00:00:55Z,leak,NORMAL,8529.5,39.48,89.37,79.5,15.11,14.91,25.12,49.94,0,0,0,0,0
2026-01-01T00:00:56Z,leak,NORMAL,8551.2,39.78,91.05,79.7,14.92,15.01,25.15,50.07,0,0,0,0,0
2026-01-01T00:00:57Z,leak,NORMAL,8547.2,39.76,90.12,79.92,15.07,15.04,25.14,50.04,0,0,0,0,0
2026-01-01T00:00:58Z,leak,NORMAL,8541.6,39.97,90.5,80.98,14.99,14.96,25.06,50.03,0,0,0,0,0
2026-01-01T00:00:59Z,leak,NORMAL,8541.9,40.07,89.47,80.75,14.87,14.92,25.27,49.93,0,0,0,0,0
2026-01-01T00:01:00Z,leak,NORMAL,8547.8,40.01,89.93,80.9,15.15,14.8,25.02,50.04,0,0,0,0,0
2026-01-01T00:01:01Z,leak,NORMAL,8536.5,39.92,90.5,80.59,14.98,15.01,25.1,50.06,0,0,0,0,0
2026-01-01T00:01:02Z,leak,NORMAL,8545.4,40.07,90.19,80.3,14.98,14.98,25.08,50.04,0,0,0,0,0
2026-01-01T00:01:03Z,leak,NORMAL,8565.4,40.05,90.82,80.67,15.09,15.03,25.21,50.04,0,0,0,0,0
2026-01-01T00:01:04Z,leak,NORMAL,8552.8,39.81,90.48,79.32,15.0,15.04,25.31,50.01,0,0,0,0,0
2026-01-01T00:01:05Z,leak,NORMAL,8562.2,40.0,89.96,79.57,14.9,14.86,25.26,49.99,0,0,0,0,0
2026-01-01T00:01:06Z,leak,NORMAL,8559.5,40.01,91.01,80.81,14.94,14.97,25.15,49.92,0,0,0,0,0
2026-01-01T00:01:07Z,leak,NORMAL,8561.3,40.24,90.49,80.04,15.11,14.77,25.22,50.01,0,0,0,0,0
2026-01-01T00:01:08Z,leak,NORMAL,8549.7,40.28,90.99,80.17,14.99,14.96,25.16,49.93,0,0,0,0,0
2026-01-01T00:01:09Z,leak,NORMAL,8570.0,40.21,90.91,79.76,15.21,15.2,25.23,49.95,0,0,0,0,0
2026-01-01T00:01:10Z,leak,NORMAL,8548.4,40.08,90.07,80.3,15.11,14.85,25.42,50.08,0,0,0,0,0
2026-01-01T00:01:11Z,leak,NORMAL,8545.5,39.72,90.39,79.81,14.97,14.74,25.2,50.09,0,0,0,0,0
2026-01-01T00:01:12Z,leak,NORMAL,8547.5,39.95,89.8,80.65,14.98,15.19,25.25,49.98,0,0,0,0,0
2026-01-01T00:01:13Z,leak,NORMAL,8565.0,39.9,89.88,80.49,14.98,15.02,25.27,49.97,0,0,0,0,0
2026-01-01T00:01:14Z,leak,NORMAL,8564.5,40.35,90.0,81.22,14.98,14.92,25.48,50.01,0,0,0,0,0
2026-01-01T00:01:15Z,leak,NORMAL,8574.8,40.16,89.73,80.42,14.95,14.87,25.07,50.01,0,0,0,0,0
2026-01-01T00:01:16Z,leak,NORMAL,8567.7,40.08,90.42,79.96,14.9,14.94,25.15,49.99,0,0,0,0,0
2026-01-01T00:01:17Z,leak,NORMAL,8562.4,39.82,90.47,79.99,15.0,15.05,25.27,50.02,0,0,0,0,0
2026-01-01T00:01:18Z,leak,NORMAL,8546.9,39.92,90.73,80.7,14.84,15.02,25.38,49.99,0,0,0,0,0
2026-01-01T00:01:19Z,leak,NORMAL,8563.2,40.09,90.73,80.73,15.01,15.02,25.19,49.99,0,0,0,0,0
2026-01-01T00:01:20Z,leak,NORMAL,8577.4,39.96,90.53,80.15,15.08,14.91,25.36,49.95,0,0,0,0,0
2026-01-01T00:01:21Z,leak,NORMAL,8555.1,40.04,90.68,80.56,15.11,14.96,25.32,49.95,0,0,0,0,0
2026-01-01T00:01:22Z,leak,NORMAL,8579.0,40.13,90.9,80.51,14.92,14.97,25.33,50.0,0,0,0,0,0
2026-01-01T00:01:23Z,leak,NORMAL,8568.4,39.73,90.73,80.08,14.89,14.98,25.1,50.03,0,0,0,0,0
2026-01-01T00:01:24Z,leak,NORMAL,8576.4,39.99,90.15,79.96,14.98,14.76,25.31,50.03,0,0,0,0,0
2026-01-01T00:01:25Z,leak,NORMAL,8565.5,39.9,90.74,80.62,15.11,15.0,25.23,49.98,0,0,0,0,0
2026-01-01T00:01:26Z,leak,NORMAL,8571.1,40.31,90.5,79.92,14.91,14.79,25.33,49.93,0,0,0,0,0
2026-01-01T00:01:27Z,leak,NORMAL,8557.7,39.6,90.11,80.74,14.87,14.83,25.32,49.98,0,0,0,0,0
2026-01-01T00:01:28Z,leak,NORMAL,8575.1,40.15,90.67,79.82,14.99,15.05,25.25,49.93,0,0,0,0,0
2026-01-01T00:01:29Z,leak,NORMAL,8582.5,39.92,90.48,80.48,15.1,15.03,25.28,50.03,0,0,0,0,0
2026-01-01T00:01:30Z,leak,NORMAL,8593.6,40.28,91.03,79.92,15.38,14.88,25.29,49.97,0,0,0,0,0
2026-01-01T00:01:31Z,leak,NORMAL,8589.1,40.08,89.99,80.62,15.05,14.97,25.21,49.96,0,0,0,0,0
2026-01-01T00:01:32Z,leak,NORMAL,8569.1,40.0,90.45,80.87,14.91,14.83,25.26,50.07,0,0,0,0,0
2026-01-01T00:01:33Z,leak,NORMAL,8568.4,40.47,90.96,79.93,14.92,15.02,25.22,50.12,0,0,0,0,0
2026-01-01T00:01:34Z,leak,NORMAL,8564.9,40.14,91.45,80.46,14.9,14.97,25.38,50.04,0,0,0,0,0
2026-01-01T00:01:35Z,leak,NORMAL,8576.0,39.72,90.75,80.19,14.78,14.93,25.21,50.03,0,0,0,0,0
2026-01-01T00:01:36Z,leak,NORMAL,8595.6,40.37,90.45,80.3,15.07,15.11,25.31,49.99,0,0,0,0,0
2026-01-01T00:01:37Z,leak,NORMAL,8598.8,39.98,90.5,80.6,15.06,14.9,25.34,49.94,0,0,0,0,0
2026-01-01T00:01:38Z,leak,NORMAL,8574.6,40.38,91.12,80.5,14.91,14.97,25.47,49.97,0,0,0,0,0
2026-01-01T00:01:39Z,leak,NORMAL,8592.5,39.73,90.62,81.43,14.8,15.12,25.19,50.0,0,0,0,0,0
2026-01-01T00:01:40Z,leak,NORMAL,8576.9,40.16,89.19,79.61,14.94,15.0,25.29,49.99,0,0,0,0,0
2026-01-01T00:01:41Z,leak,NORMAL,8567.4,39.92,90.35,80.7,15.06,15.14,25.32,49.98,0,0,0,0,0
2026-01-01T00:01:42Z,leak,NORMAL,8580.3,39.94,90.76,79.8,15.04,14.91,25.29,49.92,0,0,0,0,0
2026-01-01T00:01:43Z,leak,NORMAL,8592.0,39.97,91.36,80.73,14.83,14.89,25.47,49.96,0,0,0,0,0
2026-01-01T00:01:44Z,leak,NORMAL,8570.1,39.96,90.71,80.09,14.97,14.95,25.14,50.03,0,0,0,0,0
2026-01-01T00:01:45Z,leak,NORMAL,8573.5,40.26,90.23,79.82,15.12,14.84,25.34,50.03,0,0,0,0,0
2026-01-01T00:01:46Z,leak,NORMAL,8578.8,39.67,90.9,80.52,15.13,15.06,25.72,49.92,0,0,0,0,0
2026-01-01T00:01:47Z,leak,NORMAL,8582.5,39.79,91.39,81.03,15.08,14.92,25.34,49.9,0,0,0,0,0
2026-01-01T00:01:48Z,leak,NORMAL,8600.3,40.1,90.69,81.1,15.08,15.1,25.26,49.96,0,0,0,0,0
2026-01-01T00:01:49Z,leak,NORMAL,8585.7,40.07,91.31,80.13,15.01,15.22,25.5,50.04,0,0,0,0,0
2026-01-01T00:01:50Z,leak,NORMAL,8584.1,40.15,91.74,80.7,15.12,14.91,25.49,50.05,0,0,0,0,0
2026-01-01T00:01:51Z,leak,NORMAL,8577.3,40.22,90.5,80.25,15.0,15.19,25.47,50.05,0,0,0,0,0
2026-01-01T00:01:52Z,leak,NORMAL,8578.0,40.02,90.26,80.37,15.08,15.0,25.59,49.99,0,0,0,0,0
2026-01-01T00:01:53Z,leak,NORMAL,8583.9,40.26,90.53,79.91,15.13,15.04,25.24,50.0,0,0,0,0,0
2026-01-01T00:01:54Z,leak,NORMAL,8582.3,40.35,90.5,80.38,14.91,14.89,25.39,49.93,0,0,0,0,0
2026-01-01T00:01:55Z,leak,NORMAL,8576.5,39.68,90.12,79.9,14.95,14.93,25.34,50.02,0,0,0,0,0
2026-01-01T00:01:56Z,leak,NORMAL,8586.9,39.91,90.64,81.49,15.02,15.05,25.21,49.97,0,0,0,0,0
2026-01-01T00:01:57Z,leak,NORMAL,8566.1,39.91,91.06,80.36,15.05,14.9,25.53,49.92,0,0,0,0,0
2026-01-01T00:01:58Z,leak,NORMAL,8585.7,40.08,91.15,80.64,15.19,14.96,25.44,49.86,0,0,0,0,0
2026-01-01T00:01:59Z,leak,NORMAL,8606.4,39.93,90.3,81.37,15.12,15.01,25.34,50.02,0,0,0,0,0
2026-01-01T00:02:00Z,leak,NORMAL,8583.0,39.77,91.42,79.65,15.06,15.05,25.7,50.02,0,0,0,0,0
2026-01-01T00:02:01Z,leak,NORMAL,8569.0,39.83,90.93,80.9,15.1,14.8,25.47,50.05,0,0,0,0,0
2026-01-01T00:02:02Z,leak,NORMAL,8605.5,40.37,90.71,81.28,15.17,15.12,25.58,50.04,0,0,0,0,0
2026-01-01T00:02:03Z,leak,NORMAL,8582.6,39.71,91.4,80.57,15.0,14.94,25.47,50.01,0,0,0,0,0
2026-01-01T00:02:04Z,leak,NORMAL,8580.7,40.01,91.04,80.71,14.93,15.08,25.7,49.97,0,0,0,0,0
2026-01-01T00:02:05Z,leak,NORMAL,8603.6,40.18,89.59,80.37,14.94,15.08,25.54,50.02,0,0,0,0,0
2026-01-01T00:02:06Z,leak,NORMAL,8598.0,39.82,90.55,80.15,14.98,14.99,25.55,49.96,0,0,0,0,0
2026-01-01T00:02:07Z,leak,NORMAL,8601.1,40.18,91.7,81.12,15.02,15.07,25.6,49.97,0,0,0,0,0
2026-01-01T00:02:08Z,leak,NORMAL,8605.3,40.34,91.92,80.79,15.03,15.04,25.54,50.03,0,0,0,0,0
2026-01-01T00:02:09Z,leak,NORMAL,8591.6,39.96,91.82,80.86,15.01,15.09,25.56,50.01,0,0,0,0,0
2026-01-01T00:02:10Z,leak,NORMAL,8592.5,39.76,90.93,80.22,15.02,14.88,25.64,50.04,0,0,0,0,0
2026-01-01T00:02:11Z,leak,NORMAL,8596.3,39.98,91.16,79.81,14.89,14.99,25.59,50.0,0,0,0,0,0
2026-01-01T00:02:12Z,leak,NORMAL,8583.8,40.03,90.73,80.26,15.03,14.98,25.68,50.03,0,0,0,0,0
2026-01-01T00:02:13Z,leak,NORMAL,8601.5,40.06,90.54,80.34,14.85,15.29,25.46,49.99,0,0,0,0,0
2026-01-01T00:02:14Z,leak,NORMAL,8590.9,39.94,90.67,79.88,14.9,14.86,25.56,49.97,0,0,0,0,0
2026-01-01T00:02:15Z,leak,NORMAL,8587.9,40.04,90.68,81.28,14.96,15.02,25.45,50.03,0,0,0,0,0
2026-01-01T00:02:16Z,leak,NORMAL,8591.0,40.08,91.14,80.74,15.02,14.96,25.72,50.05,0,0,0,0,0
2026-01-01T00:02:17Z,leak,NORMAL,8600.2,39.76,90.42,80.5,14.98,15.04,25.5,50.06,0,0,0,0,0
2026-01-01T00:02:18Z,leak,NORMAL,8595.7,39.6,90.74,79.54,14.92,14.95,25.54,49.98,0,0,0,0,0
2026-01-01T00:02:19Z,leak,NORMAL,8592.0,39.88,91.73,81.45,14.89,15.13,25.44,49.96,0,0,0,0,0
2026-01-01T00:02:20Z,leak,NORMAL,8611.4,39.55,91.27,80.22,14.99,14.98,25.78,49.96,0,0,0,0,0
2026-01-01T00:02:21Z,leak,NORMAL,8595.8,40.13,90.86,80.44,14.99,15.01,25.71,49.95,0,0,0,0,0
2026-01-01T00:02:22Z,leak,NORMAL,8592.2,40.06,90.91,80.76,15.0,14.93,25.54,50.02,0,0,0,0,0
2026-01-01T00:02:23Z,leak,NORMAL,8586.0,40.23,91.1,80.22,15.03,15.02,25.7,50.06,0,0,0,0,0
2026-01-01T00:02:24Z,leak,NORMAL,8593.5,39.86,90.7,80.38,14.93,15.03,25.64,49.98,0,0,0,0,0
2026-01-01T00:02:25Z,leak,NORMAL,8590.0,40.07,90.75,80.35,14.98,14.97,25.53,50.04,0,0,0,0,0
2026-01-01T00:02:26Z,leak,NORMAL,8606.0,40.01,91.07,81.14,15.0,15.09,25.81,50.0,0,0,0,0,0
2026-01-01T00:02:27Z,leak,NORMAL,8602.2,40.17,90.84,80.32,15.09,14.84,25.83,50.04,0,0,0,0,0
2026-01-01T00:02:28Z,leak,NORMAL,8599.8,40.01,91.89,80.42,14.88,14.94,25.63,49.95,0,0,0,0,0
2026-01-01T00:02:29Z,leak,NORMAL,8599.6,40.03,90.61,81.69,14.86,14.87,25.7,49.99,0,0,0,0,0
2026-01-01T00:02:30Z,leak,NORMAL,8602.5,39.88,90.5,80.58,14.93,15.05,25.62,50.04,0,0,0,0,0
2026-01-01T00:02:31Z,leak,NORMAL,8604.3,40.21,91.47,81.29,15.08,14.95,25.65,49.91,0,0,0,0,0
2026-01-01T00:02:32Z,leak,NORMAL,8601.5,39.87,91.22,81.17,14.86,14.9,25.65,49.97,0,0,0,0,0
2026-01-01T00:02:33Z,leak,NORMAL,8600.4,39.77,91.05,80.07,14.78,15.07,25.56,49.97,0,0,0,0,0
2026-01-01T00:02:34Z,leak,NORMAL,8584.7,39.72,90.83,80.71,15.1,15.04,25.67,50.04,0,0,0,0,0
2026-01-01T00:02:35Z,leak,NORMAL,8610.1,40.08,90.83,81.43,15.18,15.07,25.88,50.05,0,0,0,0,0
2026-01-01T00:02:36Z,leak,NORMAL,8607.5,39.78,90.47,80.9,14.83,14.94,25.79,49.97,0,0,0,0,0
2026-01-01T00:02:37Z,leak,NORMAL,8604.5,39.73,90.79,81.44,15.02,15.03,25.88,50.06,0,0,0,0,0
2026-01-01T00:02:38Z,leak,NORMAL,8590.5,40.26,90.73,80.92,15.0,15.11,25.6,50.02,0,0,0,0,0
2026-01-01T00:02:39Z,leak,NORMAL,8604.5,40.16,90.93,81.44,14.93,15.11,25.76,49.93,0,0,0,0,0
2026-01-01T00:02:40Z,leak,NORMAL,8603.5,40.04,90.86,80.57,14.98,14.86,25.9,49.94,0,0,0,0,0
2026-01-01T00:02:41Z,leak,NORMAL,8592.8,40.23,91.33,81.31,15.15,14.97,25.63,50.04,0,0,0,0,0
2026-01-01T00:02:42Z,leak,NORMAL,8607.4,39.93,90.41,81.57,15.06,14.86,25.82,49.93,0,0,0,0,0
2026-01-01T00:02:43Z,leak,NORMAL,8594.7,39.78,90.72,80.54,14.94,15.07,25.78,50.03,0,0,0,0,0
2026-01-01T00:02:44Z,leak,NORMAL,8610.5,39.93,91.08,81.23,15.17,15.09,25.89,50.05,0,0,0,0,0
2026-01-01T00:02:45Z,leak,NORMAL,8610.1,39.64,91.48,81.07,15.01,14.95,25.72,50.02,0,0,0,0,0
2026-01-01T00:02:46Z,leak,NORMAL,8608.0,39.7,91.15,80.68,14.9,15.04,25.73,49.97,0,0,0,0,0
2026-01-01T00:02:47Z,leak,NORMAL,8591.9,40.06,91.04,80.42,14.92,14.98,25.81,49.95,0,0,0,0,0
2026-01-01T00:02:48Z,leak,NORMAL,8604.4,39.84,92.41,80.5,14.92,15.02,25.69,50.04,0,0,0,0,0
2026-01-01T00:02:49Z,leak,NORMAL,8617.5,39.92,91.13,80.71,15.0,15.14,25.87,49.95,0,0,0,0,0
2026-01-01T00:02:50Z,leak,NORMAL,8614.9,40.23,91.29,80.65,15.01,14.92,25.83,49.98,0,0,0,0,0
2026-01-01T00:02:51Z,leak,NORMAL,8577.1,40.19,91.14,81.52,14.99,15.02,25.9,50.02,0,0,0,0,0
2026-01-01T00:02:52Z,leak,NORMAL,8602.3,40.64,90.96,81.07,15.17,14.92,25.69,49.93,0,0,0,0,0
2026-01-01T00:02:53Z,leak,NORMAL,8604.6,40.13,91.42,80.31,15.1,15.12,25.8,50.0,0,0,0,0,0
2026-01-01T00:02:54Z,leak,NORMAL,8606.0,40.07,91.37,80.44,14.98,14.88,25.87,50.03,0,0,0,0,0
2026-01-01T00:02:55Z,leak,NORMAL,8598.2,40.06,90.27,81.42,14.95,15.01,25.93,49.96,0,0,0,0,0
2026-01-01T00:02:56Z,leak,NORMAL,8611.0,40.02,91.06,81.27,14.88,15.06,25.83,50.05,0,0,0,0,0
2026-01-01T00:02:57Z,leak,NORMAL,8596.8,39.93,91.23,80.96,14.88,14.98,25.95,50.0,0,0,0,0,0
2026-01-01T00:02:58Z,leak,NORMAL,8590.1,40.14,90.12,79.94,15.0,15.02,25.86,49.96,0,0,0,0,0
2026-01-01T00:02:59Z,leak,NORMAL,8597.2,39.72,91.16,80.19,14.99,15.03,25.66,49.97,0,0,0,0,0
2026-01-01T00:03:00Z,leak,NORMAL,8606.5,40.31,90.3,81.17,14.88,14.87,26.01,50.03,0,0,0,0,0
2026-01-01T00:03:01Z,leak,NORMAL,8590.4,40.04,91.37,81.09,15.22,15.06,25.55,49.99,0,0,0,0,0
2026-01-01T00:03:02Z,leak,NORMAL,8590.9,39.96,91.05,80.68,14.89,15.14,25.92,49.97,0,0,0,0,0
2026-01-01T00:03:03Z,leak,NORMAL,8604.9,40.14,91.68,80.48,15.08,14.94,25.98,49.99,0,0,0,0,0
2026-01-01T00:03:04Z,leak,NORMAL,8575.2,40.01,90.15,80.9,14.99,14.96,25.72,49.94,0,0,0,0,0
2026-01-01T00:03:05Z,leak,NORMAL,8589.3,39.95,91.69,81.36,14.95,15.13,25.74,50.03,0,0,0,0,0
2026-01-01T00:03:06Z,leak,NORMAL,8595.8,40.05,91.36,80.67,15.08,15.0,26.12,49.98,0,0,0,0,0
2026-01-01T00:03:07Z,leak,NORMAL,8610.1,40.13,90.45,81.69,14.89,14.78,25.97,50.05,0,0,0,0,0
2026-01-01T00:03:08Z,leak,NORMAL,8597.7,39.95,91.83,81.37,14.93,15.07,25.77,49.97,0,0,0,0,0
2026-01-01T00:03:09Z,leak,NORMAL,8586.4,39.56,90.45,81.63,14.89,14.94,25.78,50.04,0,0,0,0,0
2026-01-01T00:03:10Z,leak,NORMAL,8596.7,40.1,90.98,80.43,14.9,15.08,25.9,50.04,0,0,0,0,0
2026-01-01T00:03:11Z,leak,NORMAL,8564.8,40.22,90.79,82.1,14.95,15.0,25.97,49.96,0,0,0,0,0
2026-01-01T00:03:12Z,leak,NORMAL,8604.9,39.87,91.68,81.41,15.05,14.93,25.89,50.01,0,0,0,0,0
2026-01-01T00:03:13Z,leak,NORMAL,8575.6,39.89,91.5,80.38,15.13,14.94,25.95,49.94,0,0,0,0,0
2026-01-01T00:03:14Z,leak,NORMAL,8600.5,40.09,91.6,81.69,15.13,15.02,25.8,50.07,0,0,0,0,0
2026-01-01T00:03:15Z,leak,NORMAL,8582.4,39.91,91.4,81.24,15.16,15.0,25.76,49.99,0,0,0,0,0
2026-01-01T00:03:16Z,leak,NORMAL,8596.9,39.93,91.73,80.9,14.86,15.05,25.82,50.08,0,0,0,0,0
2026-01-01T00:03:17Z,leak,NORMAL,8597.5,39.72,91.56,82.2,14.8,15.09,25.99,50.01,0,0,0,0,0
2026-01-01T00:03:18Z,leak,NORMAL,8597.9,40.1,90.68,81.72,14.87,15.2,26.1,49.94,0,0,0,0,0
2026-01-01T00:03:19Z,leak,NORMAL,8594.1,40.28,90.77,80.94,14.96,15.12,25.89,50.0,0,0,0,0,0
2026-01-01T00:03:20Z,leak,NORMAL,8599.3,39.96,90.58,80.35,14.85,14.88,25.79,49.96,0,0,0,0,0
2026-01-01T00:03:21Z,leak,NORMAL,8596.5,40.01,90.6,80.51,14.9,14.86,25.84,50.04,0,0,0,0,0
2026-01-01T00:03:22Z,leak,NORMAL,8579.1,40.0,90.7,82.23,14.82,15.02,25.94,49.96,0,0,0,0,0
2026-01-01T00:03:23Z,leak,NORMAL,8596.0,40.03,90.47,81.23,15.04,15.13,25.92,50.07,0,0,0,0,0
